,Name,Category,Category_2,global_id,index,pop_place
271,- Главный дом,Культура ,Архитектура,2950266.0,935,176.0
272,- Главный дом,Культура ,Архитектура,2950445.0,1004,514.0
273,- Главный дом,Культура ,Архитектура,2950753.0,1117,1365.0
274,- Главный дом,Культура ,Архитектура,2950757.0,1120,88.0
275,- Главный дом,Культура ,Архитектура,2950860.0,1148,36.0
276,- Главный дом,Культура ,Архитектура,2951317.0,1320,511.0
277,- Главный дом,Культура ,Архитектура,2951580.0,1414,1453.0
278,- Главный дом,Культура ,Архитектура,2951627.0,1430,1453.0
279,- Главный дом,Культура ,Архитектура,2951660.0,1449,12.0
280,- Главный дом,Культура ,Архитектура,2951700.0,1466,10.5
281,- Главный дом,Культура ,Архитектура,2952018.0,1562,260.0
282,- Главный дом,Культура ,Архитектура,2952077.0,1581,153.0
283,- Главный дом,Культура ,Архитектура,2952295.0,1657,260.0
284,- Главный дом,Культура ,Архитектура,2952308.0,1661,366.0
285,- Главный дом,Культура ,Архитектура,2952461.0,1722,342.0
286,- Главный дом,Культура ,Архитектура,2952487.0,1732,120.0
287,- Главный дом,Культура ,Архитектура,2952604.0,1771,885.0
288,- Главный дом,Культура ,Архитектура,2952730.0,1824,514.0
289,- Главный дом,Культура ,Архитектура,2953056.0,1951,28.0
290,- Главный дом,Культура ,Архитектура,2953551.0,2129,97.0
291,- Главный дом,Культура ,Архитектура,2953691.0,2171,201.0
292,- Главный дом,Культура ,Архитектура,2953804.0,2215,939.5
293,- Главный дом,Культура ,Архитектура,2953865.0,2241,1365.0
294,- Главный дом,Культура ,Архитектура,2954282.0,2386,38.0
295,- Главный дом,Культура ,Архитектура,2954332.0,2404,328.0
296,- Главный дом,Культура ,Архитектура,2954362.0,2415,265.0
297,- Главный дом,Культура ,Архитектура,2954507.0,2463,20.0
298,- Главный дом,Культура ,Архитектура,2954585.0,2491,346.0
299,- Главный дом,Культура ,Архитектура,2954634.0,2514,328.0
300,- Главный дом,Культура ,Архитектура,2954662.0,2529,135.0
301,- Главный дом,Культура ,Архитектура,2954832.0,2589,804.0
302,- Главный дом,Культура ,Архитектура,2955200.0,2718,127.0
303,- Главный дом,Культура ,Архитектура,2955267.0,2739,45.0
304,- Главный дом,Культура ,Архитектура,2955340.0,2768,39.0
305,- Главный дом,Культура ,Архитектура,2955444.0,2801,342.0
306,- Главный дом,Культура ,Архитектура,2955593.0,2847,424.0
307,- Главный дом,Культура ,Архитектура,2955703.0,2884,860.0
308,- Главный дом,Культура ,Архитектура,2955715.0,2889,25.0
309,- Главный дом,Культура ,Архитектура,2955827.0,2941,514.0
310,- Главный дом,Культура ,Архитектура,2955876.0,2957,212.0
311,- Главный дом,Культура ,Архитектура,2956148.0,3044,31.0
312,- Главный дом,Культура ,Архитектура,2956162.0,3049,3985.0
313,- Главный дом,Культура ,Архитектура,2956493.0,3160,1750.0
314,- Главный дом,Культура ,Архитектура,2956714.0,3228,80.0
315,- Главный дом,Культура ,Архитектура,2957116.0,3385,176.0
316,- Главный дом,Культура ,Архитектура,2957180.0,3408,192.0
317,- Главный дом,Культура ,Архитектура,2957204.0,3417,961.0
318,- Главный дом,Культура ,Архитектура,2957269.0,3448,446.0
319,- Главный дом,Культура ,Архитектура,2957422.0,3499,286.0
320,- Главный дом,Культура ,Архитектура,2957484.0,3519,25.0
321,- Главный дом,Культура ,Архитектура,2958062.0,3701,1365.0
322,- Главный дом,Культура ,Архитектура,2958230.0,3757,326.5
323,- Главный дом,Культура ,Архитектура,2958619.0,3891,35.5
324,- Главный дом,Культура ,Архитектура,2959400.0,4179,285.0
325,- Главный дом,Культура ,Архитектура,2959521.0,4225,15.0
326,- Главный дом,Культура ,Архитектура,2959611.0,4249,354.0
327,- Главный дом,Культура ,Архитектура,2959762.0,4301,200.0
328,- Главный дом,Культура ,Архитектура,2959943.0,4360,35.0
329,- Главный дом,Культура ,Архитектура,2960376.0,4529,440.0
330,- Главный дом,Культура ,Архитектура,2960504.0,4577,127.0
331,- Главный дом,Культура ,Архитектура,2960505.0,4578,45.0
332,- Главный дом,Культура ,Архитектура,2960607.0,4604,211.0
333,- Главный дом,Культура ,Архитектура,2960738.0,4650,297.0
334,- Главный дом,Культура ,Архитектура,2960850.0,4688,1325.5
335,- Главный дом,Культура ,Архитектура,2961069.0,4763,73.0
336,- Главный дом,Культура ,Архитектура,4489095.0,4862,354.0
337,- Главный дом,Культура ,Архитектура,13414615.0,7822,557.5
338,- Главный дом,Культура ,Архитектура,13532161.0,8067,5121.0
